Student_ID,Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access,Parent_Education,Family_Income,Stress_Level,Sleep_Hours,Attendance_Percentage,Teacher_Quality,Learning_Style,Motivation_Level
763,71.1,69.5,72.4,72.9,71.4,71.2,71.4,C,21.0,No,No,Master's,High,Medium,9.0,70.1,Good,Kinesthetic,High
764,71.2,73.4,81.3,88.7,87.9,88.6,81.9,B,13.8,Yes,No,None,High,Low,6.5,87.6,Excellent,Kinesthetic,Low
765,56.3,59.2,62.6,56.5,69.2,67.8,61.9,D,9.5,Yes,Yes,None,Medium,Medium,8.5,77.8,Good,Auditory,Medium
766,52.3,57.0,58.8,55.8,68.7,55.8,58.1,F,1.6,Yes,Yes,Bachelor's,Medium,Medium,4.1,96.0,Good,Auditory,Medium
767,61.2,68.8,72.0,65.6,73.5,69.3,68.4,D,19.9,Yes,No,High School,Medium,Medium,6.2,61.6,Average,Reading/Writing,High
768,62.6,59.7,63.3,72.4,69.4,64.2,65.3,D,18.5,Yes,No,Master's,Low,High,6.6,62.7,Excellent,Visual,Medium
769,81.3,81.0,94.5,87.5,92.9,91.1,88.1,B,20.5,No,No,Master's,Medium,High,6.1,92.9,Average,Reading/Writing,Medium
770,60.2,53.6,43.9,50.9,49.5,54.0,52.0,F,5.7,No,No,Master's,Low,High,5.1,79.6,Excellent,Auditory,Medium
771,65.8,76.1,66.0,76.3,67.4,72.1,70.6,C,6.3,Yes,Yes,PhD,Low,Medium,6.4,84.7,Good,Reading/Writing,High
772,39.2,31.4,27.0,40.0,29.4,42.1,34.9,F,1.6,No,Yes,High School,Low,High,5.1,61.8,Excellent,Kinesthetic,High
773,100,100,88.1,89.4,99.6,93.0,95.0,A,27.3,No,Yes,Master's,High,Medium,5.2,98.4,Excellent,Auditory,Medium
774,83.2,86.8,87.2,94.0,78.7,79.7,84.9,B,24.3,Yes,Yes,Master's,Medium,Low,4.6,70.6,Poor,Visual,High
775,74.2,74.1,72.2,65.7,79.8,72.5,73.1,C,17.6,No,Yes,High School,High,Low,5.2,67.4,Good,Kinesthetic,Medium
776,52.1,58.2,61.4,57.8,47.3,44.9,53.6,F,11.0,Yes,No,High School,Medium,Low,4.7,69.9,Poor,Reading/Writing,High
777,94.4,88.9,86.9,81.7,90.0,77.6,86.6,B,26.0,Yes,No,None,High,Medium,4.3,68.2,Excellent,Reading/Writing,Low
778,78.4,91.5,91.6,88.0,83.3,90.9,87.3,B,23.0,No,Yes,PhD,Low,High,4.7,89.2,Excellent,Visual,High
779,59.1,60.2,76.2,58.4,71.1,58.2,63.9,D,15.9,No,Yes,PhD,High,Medium,4.9,74.9,Excellent,Visual,Low
780,73.7,82.0,86.2,70.8,78.6,84.5,79.3,C,19.3,Yes,No,None,High,Medium,5.2,61.8,Average,Visual,Medium
781,93.2,99.2,94.5,95.3,92.2,97.2,95.3,A,18.3,No,No,Bachelor's,Low,High,4.9,93.3,Good,Auditory,High
782,92.6,87.4,82.1,88.4,90.5,93.7,89.1,B,21.3,Yes,No,None,Low,Medium,4.2,85.4,Average,Auditory,High
783,58.5,62.0,60.1,67.7,73.5,60.4,63.7,D,2.1,Yes,Yes,High School,Low,High,5.5,96.7,Excellent,Reading/Writing,Low
784,78.9,85.1,84.7,87.0,77.0,73.3,81.0,B,22.1,Yes,No,None,Medium,Medium,8.6,85.3,Excellent,Reading/Writing,Medium
785,86.1,80.7,87.1,91.2,93.4,96.5,89.2,B,25.5,Yes,Yes,Bachelor's,High,Low,8.3,62.4,Good,Kinesthetic,Low
786,91.0,90.8,81.9,97.1,87.0,92.6,90.1,A,22.3,No,Yes,Master's,Low,Medium,6.7,99.2,Average,Auditory,Medium
787,83.5,81.3,69.7,72.2,68.7,77.1,75.4,C,5.7,No,No,PhD,High,Medium,7.8,96.2,Excellent,Visual,Low
788,59.0,67.6,64.7,61.0,69.2,65.4,64.5,D,5.9,No,Yes,High School,Low,Medium,5.7,95.7,Average,Kinesthetic,High
789,68.0,76.7,62.4,71.2,75.5,62.1,69.3,D,7.1,Yes,Yes,High School,Medium,Low,4.2,87.0,Average,Visual,Low
790,77.1,77.5,70.6,80.5,84.1,77.7,77.9,C,4.0,Yes,No,High School,Low,High,8.0,93.6,Excellent,Auditory,Medium
791,59.3,52.1,48.2,59.6,60.5,55.8,55.9,F,10.2,No,Yes,Master's,High,High,4.5,65.2,Good,Auditory,Low
792,46.6,40.2,55.7,41.2,54.5,46.8,47.5,F,4.5,No,Yes,Master's,Medium,Low,5.0,61.1,Poor,Auditory,Low
793,71.7,71.7,68.7,72.0,71.2,71.7,71.2,C,22.1,Yes,No,PhD,High,Low,5.0,61.3,Excellent,Auditory,Medium
794,72.0,60.5,75.5,76.4,71.8,63.5,70.0,C,16.4,Yes,Yes,PhD,Low,Medium,8.0,72.2,Excellent,Kinesthetic,Low
795,81.0,76.6,75.6,90.4,72.8,88.8,80.9,B,15.7,No,Yes,High School,High,Medium,8.7,83.6,Excellent,Kinesthetic,Low
796,42.6,50.9,45.8,50.6,37.3,55.0,47.0,F,2.9,Yes,Yes,PhD,High,High,5.7,68.6,Average,Reading/Writing,Medium
797,50.6,45.9,55.2,42.8,46.7,38.3,46.6,F,5.2,No,No,None,Medium,Medium,8.3,69.4,Good,Auditory,Medium
798,86.9,88.8,84.0,96.4,93.6,92.7,90.4,A,26.6,No,No,Bachelor's,Medium,Low,4.5,81.2,Poor,Kinesthetic,Low
799,70.8,72.3,75.3,78.3,81.9,77.5,76.0,C,13.9,No,No,Bachelor's,Low,High,8.7,94.3,Average,Auditory,Medium
800,80.2,81.1,86.8,78.2,76.8,92.3,82.6,B,20.0,Yes,No,High School,Medium,Medium,6.0,92.5,Poor,Reading/Writing,Low
801,100,93.8,96.3,100,90.6,100,96.8,A,27.8,No,No,None,Medium,Medium,8.3,91.4,Average,Reading/Writing,Low
802,100,100,100,96.4,99.8,98.6,99.1,A,29.4,Yes,No,PhD,Low,High,8.2,94.6,Average,Kinesthetic,High
803,100,97.5,93.2,96.3,98.7,100,97.6,A,23.2,No,Yes,None,Low,Medium,7.3,87.6,Poor,Kinesthetic,Low
804,46.3,54.1,46.1,54.7,50.9,40.2,48.7,F,1.8,No,No,High School,High,Medium,6.2,81.1,Poor,Kinesthetic,Low
805,80.2,82.9,87.0,90.7,78.8,75.3,82.5,B,23.2,No,No,High School,Medium,Low,4.3,90.9,Excellent,Auditory,High
806,46.2,47.0,45.9,41.7,44.6,46.7,45.4,F,2.9,No,Yes,Bachelor's,Low,High,8.2,83.7,Average,Kinesthetic,Low
807,83.6,86.7,85.5,71.5,77.9,86.6,82.0,B,21.4,No,Yes,High School,Low,Low,4.9,82.1,Excellent,Visual,High
808,93.7,92.1,85.0,96.8,86.6,100,92.4,A,29.2,No,Yes,PhD,Low,Medium,4.9,85.2,Excellent,Reading/Writing,High
809,91.6,88.7,92.6,80.3,80.8,89.5,87.2,B,15.3,Yes,Yes,None,Low,High,4.5,85.0,Good,Auditory,Medium
810,65.0,62.5,65.9,64.2,65.1,59.5,63.7,D,21.5,Yes,No,High School,Medium,Low,4.9,62.5,Excellent,Visual,High
811,63.9,68.3,65.2,52.5,65.4,52.9,61.4,D,4.9,Yes,No,PhD,High,Low,7.3,92.8,Poor,Auditory,Low
812,70.7,61.5,66.4,62.4,57.0,62.0,63.3,D,11.2,No,No,Bachelor's,High,High,8.0,67.3,Poor,Auditory,Medium
813,90.6,97.4,99.1,98.5,98.4,92.0,96.0,A,24.1,No,Yes,Master's,Low,High,8.2,98.3,Average,Visual,Low
814,84.4,77.1,74.7,87.0,72.5,88.0,80.6,B,27.6,Yes,Yes,None,High,High,7.0,60.9,Poor,Visual,Medium
815,82.5,77.0,89.5,89.7,73.8,89.6,83.7,B,21.7,Yes,No,High School,High,High,8.7,60.6,Excellent,Reading/Writing,High
816,60.2,59.3,59.9,48.8,55.2,52.8,56.0,F,9.0,No,Yes,None,Medium,Low,8.3,73.4,Poor,Kinesthetic,High
817,100,92.1,94.6,89.8,100,100,96.1,A,25.4,No,No,Bachelor's,Low,High,4.7,96.3,Good,Kinesthetic,Low
818,91.1,100,89.2,95.9,95.7,100,95.3,A,23.9,No,No,PhD,Low,High,5.9,91.0,Poor,Auditory,Low
819,88.3,89.0,93.9,93.4,90.8,86.0,90.2,A,26.5,No,No,Master's,Low,High,5.7,79.4,Average,Reading/Writing,Low
820,60.6,53.5,61.0,63.8,52.6,50.4,57.0,F,1.9,No,No,PhD,Low,High,6.7,76.7,Average,Auditory,Low
821,79.5,91.3,78.7,96.1,91.2,78.1,85.8,B,13.6,Yes,No,PhD,Medium,High,7.9,95.3,Excellent,Auditory,High
822,76.4,83.6,87.0,80.5,76.9,76.1,80.1,B,14.6,Yes,Yes,Bachelor's,Medium,Low,8.1,96.1,Good,Reading/Writing,Medium
823,77.6,75.8,80.2,77.7,62.1,69.9,73.9,C,17.9,Yes,No,Master's,Low,Low,8.7,61.5,Poor,Kinesthetic,Medium
824,66.3,62.1,69.8,73.0,62.7,73.5,67.9,D,10.7,No,No,Bachelor's,Medium,High,7.4,78.7,Average,Reading/Writing,Medium
825,78.7,68.8,79.3,62.0,69.3,70.9,71.5,C,15.1,No,Yes,PhD,High,High,7.0,81.0,Poor,Visual,High
826,67.7,64.7,59.5,57.0,64.6,74.8,64.7,D,10.5,No,No,PhD,Low,Medium,5.6,72.9,Good,Visual,Low
827,95.0,100,99.5,86.9,97.3,97.2,96.0,A,22.7,No,Yes,None,Low,Low,5.5,82.3,Poor,Auditory,High
828,96.5,100,100,95.6,100,100,98.7,A,27.8,No,Yes,Master's,Low,Low,4.2,85.2,Good,Visual,Medium
829,63.8,65.0,65.9,54.0,59.9,62.6,61.9,D,9.3,Yes,No,None,High,High,5.0,73.0,Good,Visual,Low
830,75.4,76.3,75.5,73.7,86.1,76.1,77.2,C,16.4,Yes,No,High School,High,High,7.1,82.4,Poor,Visual,Medium
831,82.6,80.2,75.3,77.0,72.1,78.5,77.6,C,21.3,Yes,No,High School,Low,Medium,6.2,71.5,Average,Reading/Writing,High
832,89.9,91.4,87.2,84.6,91.7,83.9,88.1,B,25.5,Yes,Yes,PhD,High,Low,5.7,84.5,Average,Reading/Writing,High
833,86.7,95.5,82.2,89.0,98.8,84.3,89.4,B,14.6,No,No,PhD,High,High,8.1,89.6,Excellent,Auditory,High
834,94.9,92.2,100,100,97.2,100,97.4,A,23.4,No,Yes,Bachelor's,Medium,Medium,8.3,97.8,Average,Visual,High
835,69.2,75.6,69.4,78.2,84.2,68.0,74.1,C,8.9,No,No,High School,Medium,High,6.8,98.0,Excellent,Auditory,Low
836,76.5,80.2,83.1,75.5,83.0,81.9,80.0,B,10.0,No,Yes,High School,High,High,6.4,96.3,Poor,Auditory,High
837,83.8,82.5,89.0,77.5,79.0,93.2,84.2,B,18.1,No,Yes,None,High,Low,8.3,86.3,Excellent,Visual,High
838,59.7,65.0,58.9,63.0,67.0,70.6,64.0,D,10.3,Yes,Yes,High School,Low,Medium,4.2,60.3,Excellent,Auditory,High
839,58.9,52.5,48.0,65.2,50.9,59.9,55.9,F,8.5,Yes,Yes,Master's,High,Low,5.5,63.6,Average,Visual,Medium
840,75.7,86.0,88.9,77.3,74.0,80.4,80.4,B,20.6,No,No,High School,Low,Medium,7.8,76.6,Good,Visual,Low
841,60.3,53.0,62.6,62.5,59.7,51.6,58.3,F,3.5,No,Yes,Bachelor's,High,Medium,4.3,91.5,Poor,Reading/Writing,High
842,54.7,53.1,54.7,55.6,57.1,54.8,55.0,F,5.1,No,Yes,Master's,Medium,Medium,4.3,71.5,Average,Reading/Writing,High
843,77.1,86.0,90.0,79.7,77.8,89.6,83.4,B,26.1,Yes,Yes,Master's,High,High,5.5,67.5,Average,Reading/Writing,High
844,70.9,62.0,66.2,64.0,68.4,63.4,65.8,D,7.5,Yes,Yes,None,Low,Low,6.3,80.8,Average,Visual,Medium
845,93.0,80.9,94.2,80.6,86.4,84.9,86.7,B,13.1,Yes,Yes,High School,Low,Medium,6.1,91.7,Average,Visual,High
846,66.4,64.3,71.0,56.5,74.3,74.7,67.9,D,3.1,Yes,No,High School,Low,Medium,5.8,98.6,Excellent,Kinesthetic,Medium
847,62.6,75.4,65.1,76.8,67.5,60.5,68.0,D,12.7,No,Yes,Master's,Low,Medium,8.1,83.2,Excellent,Kinesthetic,Low
848,76.8,66.8,61.2,61.0,66.2,66.9,66.5,D,8.4,Yes,No,None,Low,Medium,8.9,76.5,Poor,Visual,High
849,88.9,90.9,100,84.0,85.3,100,91.5,A,24.7,Yes,No,Bachelor's,Low,Low,4.3,76.1,Average,Reading/Writing,Low
850,75.3,66.7,60.4,79.8,65.8,71.2,69.9,D,21.9,Yes,No,None,Medium,High,8.9,63.9,Good,Reading/Writing,Low
851,52.7,64.6,62.7,57.9,68.9,65.8,62.1,D,5.4,Yes,No,None,High,High,4.9,68.9,Good,Visual,Medium
852,62.9,56.8,54.7,62.1,56.7,70.6,60.6,D,1.0,Yes,Yes,Master's,High,Medium,7.4,93.7,Excellent,Reading/Writing,Medium
853,81.9,79.6,73.6,71.9,67.2,84.6,76.5,C,19.3,No,Yes,PhD,Low,High,7.6,70.0,Average,Reading/Writing,Medium
854,63.4,72.7,66.8,62.4,60.0,77.2,67.1,D,19.6,Yes,Yes,PhD,Medium,High,4.4,67.6,Average,Visual,High
855,60.1,53.3,59.5,62.7,56.1,48.6,56.7,F,7.7,No,Yes,PhD,High,Medium,8.8,72.5,Average,Auditory,High
856,74.4,81.2,76.1,78.6,83.4,75.8,78.3,C,17.7,Yes,Yes,High School,High,Low,5.2,81.3,Poor,Kinesthetic,Low
857,75.4,78.9,86.3,85.9,82.8,70.8,80.0,B,17.6,No,Yes,Bachelor's,Low,Low,4.5,76.8,Good,Visual,High
858,90.6,80.9,83.8,94.1,78.8,86.6,85.8,B,24.6,No,Yes,None,Low,High,4.7,61.6,Poor,Visual,Medium
859,69.5,69.8,72.6,72.9,82.2,82.8,75.0,C,27.4,No,Yes,Master's,Medium,Low,7.0,60.2,Poor,Visual,Medium
860,72.8,79.0,76.7,80.1,73.5,87.7,78.3,C,11.5,Yes,Yes,None,High,Low,6.8,90.5,Good,Auditory,Medium
861,100,100,100,100,93.1,100,98.9,A,23.0,Yes,Yes,PhD,Low,Low,7.0,99.8,Average,Reading/Writing,Medium
862,74.0,78.7,70.7,81.0,77.7,79.5,76.9,C,14.4,No,Yes,PhD,Medium,High,4.5,77.7,Average,Kinesthetic,Low
863,65.8,69.1,56.7,57.7,62.8,59.6,61.9,D,5.9,Yes,No,High School,Low,Medium,7.9,77.0,Average,Auditory,High
864,54.7,48.1,51.4,49.4,49.5,56.2,51.6,F,10.8,No,No,Bachelor's,High,High,6.1,70.2,Excellent,Visual,Low
865,85.5,91.1,87.5,100,95.7,86.9,91.1,A,29.8,No,Yes,Bachelor's,Low,High,6.0,82.9,Poor,Reading/Writing,Low
866,67.1,63.8,75.5,72.4,73.4,74.5,71.1,C,9.8,No,No,Master's,High,Medium,5.4,76.6,Poor,Visual,High
867,96.9,93.9,96.3,100,99.6,100,97.8,A,29.2,No,Yes,Bachelor's,Medium,Low,8.9,74.0,Excellent,Kinesthetic,Low
868,99.9,92.4,100.0,88.1,100,86.4,94.5,A,19.0,No,Yes,None,Low,High,6.0,92.6,Excellent,Visual,Low
869,72.0,69.9,74.9,75.3,87.1,72.5,75.3,C,21.0,Yes,Yes,Master's,Low,High,7.7,73.0,Average,Kinesthetic,High
870,54.3,57.5,51.3,62.3,65.7,66.0,59.5,F,7.4,Yes,No,Master's,High,Medium,7.8,79.1,Excellent,Auditory,Low
871,83.6,77.3,86.2,75.7,84.1,73.5,80.1,B,16.1,No,No,Bachelor's,Low,Low,4.4,80.0,Excellent,Kinesthetic,Medium
872,63.9,69.0,67.2,67.7,58.4,56.7,63.8,D,6.4,Yes,No,High School,Low,High,5.5,86.0,Good,Kinesthetic,Medium
873,89.4,89.7,81.2,84.3,81.4,98.0,87.3,B,20.0,No,Yes,Bachelor's,Low,High,6.8,99.8,Average,Reading/Writing,High
874,76.5,76.3,71.8,78.2,62.6,73.9,73.2,C,9.2,Yes,No,None,High,Low,6.4,73.1,Average,Visual,Medium
875,70.9,68.0,65.6,76.8,78.0,63.5,70.5,C,18.0,No,Yes,None,Low,Medium,4.2,81.3,Poor,Kinesthetic,High
876,64.6,63.7,77.0,66.0,70.9,72.6,69.1,D,11.9,No,No,None,Low,High,5.1,92.7,Average,Visual,High
877,78.0,69.2,70.3,76.6,73.0,76.4,73.9,C,2.4,Yes,No,Bachelor's,Low,Low,7.2,91.0,Excellent,Reading/Writing,Medium
878,58.3,55.1,53.2,62.1,59.6,61.0,58.2,F,9.8,Yes,No,None,Low,Low,8.6,86.2,Average,Visual,Low
879,50.1,52.1,55.3,45.3,48.0,59.8,51.8,F,9.7,No,Yes,PhD,Medium,Low,7.4,72.5,Excellent,Reading/Writing,Low
880,76.1,77.3,68.2,79.7,75.4,77.6,75.7,C,14.9,No,Yes,High School,High,Low,4.1,64.6,Poor,Auditory,Low
881,77.1,77.2,71.6,73.6,65.7,61.9,71.2,C,17.0,No,No,None,Low,Low,5.2,79.7,Poor,Kinesthetic,High
882,82.6,70.9,78.2,71.4,69.4,77.9,75.1,C,17.8,No,Yes,Master's,Medium,Low,4.4,81.6,Poor,Reading/Writing,High
883,78.9,81.6,67.5,83.2,75.7,71.3,76.4,C,25.9,Yes,No,Bachelor's,Medium,Medium,6.7,63.6,Average,Reading/Writing,High
884,57.0,62.0,46.8,58.4,59.2,59.4,57.1,F,1.6,Yes,No,None,Low,Medium,6.3,77.1,Good,Auditory,Medium
885,88.4,99.4,96.8,100,93.5,91.6,95.0,A,27.5,Yes,Yes,Bachelor's,Medium,Medium,6.2,69.5,Excellent,Auditory,High
886,100,93.5,100,89.9,89.8,100,95.5,A,26.9,No,Yes,High School,Low,Medium,5.7,81.3,Poor,Auditory,Low
887,66.1,77.7,74.3,71.0,78.2,75.0,73.7,C,16.8,Yes,No,None,Medium,High,6.1,69.8,Good,Visual,High
888,59.2,59.9,73.0,65.1,72.9,56.4,64.4,D,4.8,Yes,No,None,Low,Low,6.7,74.2,Average,Kinesthetic,High
889,85.1,88.9,82.6,96.9,94.8,96.5,90.8,A,25.8,Yes,Yes,PhD,Medium,High,7.4,94.8,Average,Visual,Low
890,78.5,72.6,81.1,86.0,86.9,82.8,81.3,B,17.7,No,No,High School,High,Low,8.7,91.9,Average,Kinesthetic,Low
891,65.9,57.9,57.2,57.8,65.2,70.5,62.4,D,2.3,No,Yes,Master's,High,Low,6.2,84.3,Excellent,Kinesthetic,High
892,83.6,76.6,83.5,80.7,83.8,73.0,80.2,B,17.5,No,Yes,None,High,Medium,5.2,76.3,Poor,Kinesthetic,Low
893,71.4,71.2,82.2,75.7,79.9,84.3,77.5,C,19.4,Yes,No,High School,Medium,Low,4.7,63.0,Average,Reading/Writing,Medium
894,100,94.8,87.7,100,91.6,100,95.7,A,28.7,No,Yes,High School,High,Low,4.2,94.9,Excellent,Reading/Writing,Low
895,88.8,91.6,86.9,96.3,97.6,90.1,91.9,A,24.3,No,No,PhD,Low,Low,5.3,81.9,Good,Auditory,Medium
896,81.3,91.5,80.0,76.8,92.3,82.5,84.1,B,28.3,No,No,High School,High,Low,9.0,61.2,Average,Reading/Writing,Low
897,89.3,84.0,75.5,82.9,76.4,87.9,82.7,B,14.6,Yes,No,PhD,High,Medium,4.4,98.0,Excellent,Reading/Writing,Medium
898,73.1,82.3,86.4,80.4,90.4,84.7,82.9,B,19.9,No,Yes,PhD,High,High,5.6,72.2,Average,Auditory,High
899,74.4,70.7,71.5,67.1,66.9,77.4,71.3,C,17.2,No,Yes,None,High,High,8.0,79.1,Good,Auditory,High
900,62.7,57.4,57.6,60.2,72.2,66.9,62.8,D,17.1,Yes,No,Bachelor's,High,Medium,7.2,73.2,Excellent,Visual,Low
901,72.3,84.0,74.7,87.3,86.1,70.6,79.2,C,18.4,Yes,Yes,None,Low,Medium,4.9,79.7,Excellent,Kinesthetic,Low
902,88.5,90.2,93.6,89.0,79.8,75.7,86.1,B,24.8,Yes,No,PhD,Medium,High,8.7,63.5,Excellent,Auditory,Low
903,64.4,64.8,65.8,63.7,67.7,72.0,66.4,D,6.0,No,No,Master's,High,High,5.8,89.5,Good,Kinesthetic,Medium
904,75.5,63.7,68.9,72.1,66.3,70.2,69.5,D,8.2,No,No,High School,Low,High,5.2,86.7,Excellent,Visual,Medium
905,67.3,65.9,60.8,67.3,56.9,62.9,63.5,D,1.6,No,No,High School,Medium,Medium,6.8,83.6,Average,Kinesthetic,High
906,45.4,41.2,39.0,43.0,38.9,43.5,41.8,F,1.1,Yes,Yes,Bachelor's,Low,Medium,4.5,70.0,Average,Auditory,Low
907,66.3,66.4,69.9,55.1,53.4,68.9,63.3,D,11.0,No,Yes,Bachelor's,Medium,Medium,4.6,62.4,Good,Visual,High
908,77.9,83.5,85.3,87.2,92.3,93.1,86.5,B,19.4,Yes,No,High School,Low,Medium,4.3,80.8,Poor,Auditory,Low
909,77.1,85.6,83.5,82.7,81.0,82.5,82.1,B,21.3,Yes,Yes,Master's,Low,Medium,4.3,85.7,Poor,Visual,High
910,74.3,77.2,81.1,69.7,72.2,75.9,75.1,C,29.2,Yes,No,PhD,Low,Low,4.7,60.6,Average,Reading/Writing,High
911,79.0,75.3,69.1,69.7,85.2,75.4,75.6,C,19.8,Yes,Yes,Bachelor's,Medium,Medium,5.2,67.9,Excellent,Auditory,Low
912,84.2,91.4,76.8,89.9,89.4,76.7,84.7,B,13.6,Yes,No,None,High,Low,4.4,92.0,Poor,Reading/Writing,Medium
913,50.2,51.5,46.1,46.4,58.5,56.4,51.5,F,1.9,No,No,Bachelor's,High,Medium,6.4,60.4,Poor,Reading/Writing,Medium
914,68.6,74.1,64.9,78.6,65.2,63.9,69.2,D,19.0,No,Yes,None,Low,Medium,4.2,78.7,Excellent,Reading/Writing,High
915,70.4,73.2,76.7,65.2,76.8,70.6,72.1,C,10.5,Yes,No,High School,Low,Low,6.2,81.5,Good,Auditory,High
916,66.8,61.9,76.8,60.0,76.4,65.8,68.0,D,21.9,Yes,No,None,Low,High,4.8,67.6,Good,Visual,Medium
917,72.9,77.2,76.4,80.7,66.8,78.3,75.4,C,25.1,Yes,Yes,PhD,Low,High,4.1,63.9,Excellent,Reading/Writing,High
918,72.2,80.8,73.5,73.3,72.0,80.4,75.4,C,20.2,Yes,Yes,High School,Medium,Low,5.3,70.5,Excellent,Reading/Writing,Low
919,82.9,74.2,80.2,77.1,79.4,79.7,78.9,C,9.6,No,Yes,Master's,High,High,5.6,98.5,Average,Reading/Writing,High
920,78.7,68.1,62.4,80.6,78.5,79.3,74.6,C,10.3,No,No,High School,High,Low,8.5,88.9,Poor,Reading/Writing,High
921,90.0,97.5,99.5,84.5,83.1,90.8,90.9,A,27.9,No,No,Master's,High,Medium,8.1,81.0,Average,Kinesthetic,Low
922,93.7,98.5,100,100,100,100,98.7,A,22.6,No,No,High School,High,Low,4.2,98.4,Poor,Auditory,High
923,78.1,90.3,82.3,82.3,89.1,77.5,83.3,B,22.5,Yes,Yes,High School,Medium,Low,4.1,88.4,Good,Reading/Writing,Low
924,66.4,77.3,71.2,78.3,72.9,72.0,73.0,C,22.0,No,No,PhD,High,Low,8.9,69.8,Excellent,Kinesthetic,Low
925,100,98.8,95.8,100,89.5,100,97.4,A,23.9,No,No,Bachelor's,High,Low,6.2,98.7,Excellent,Visual,High
926,84.3,89.5,85.3,74.9,77.0,80.2,81.9,B,28.8,No,Yes,Bachelor's,High,High,4.5,62.2,Excellent,Reading/Writing,Medium
927,78.7,76.6,65.0,80.1,65.8,75.3,73.6,C,14.1,No,No,Bachelor's,High,Medium,5.4,88.6,Good,Visual,Low
928,100,91.2,90.9,92.4,100,100,95.8,A,23.1,No,No,PhD,Low,High,6.9,97.7,Average,Visual,High
929,96.0,92.4,97.8,84.0,96.2,84.4,91.8,A,16.7,Yes,No,None,Low,Medium,5.7,92.0,Excellent,Auditory,Low
930,100,96.7,100,100,89.0,100,97.6,A,26.2,Yes,No,High School,High,Medium,5.2,78.6,Average,Visual,Medium
931,56.2,62.6,54.5,57.2,59.0,55.7,57.5,F,7.0,No,Yes,Bachelor's,High,High,5.9,66.7,Poor,Reading/Writing,High
932,100,95.0,100,100,94.0,98.9,98.0,A,28.9,Yes,No,None,High,High,4.2,98.3,Average,Reading/Writing,Medium
933,80.6,84.6,91.8,92.5,79.8,91.1,86.7,B,22.7,No,No,None,High,Medium,5.2,82.9,Poor,Auditory,Low
934,42.4,39.4,43.6,31.0,38.2,34.9,38.3,F,2.6,No,Yes,Master's,High,Medium,8.4,60.3,Good,Reading/Writing,High
935,59.1,49.0,54.2,49.4,56.4,63.3,55.2,F,1.3,No,Yes,PhD,Medium,Medium,7.2,85.0,Poor,Visual,Low
936,48.6,49.9,55.3,48.6,52.1,59.6,52.4,F,10.3,No,No,None,High,High,8.8,68.0,Excellent,Reading/Writing,Medium
937,84.8,83.7,68.8,75.4,84.6,67.8,77.5,C,13.6,No,No,Master's,Low,Medium,4.8,80.7,Excellent,Visual,Low
938,68.8,64.4,56.0,57.4,64.2,69.0,63.3,D,7.6,Yes,No,None,High,High,5.8,73.9,Average,Visual,Low
939,88.2,85.0,74.4,74.9,87.9,88.3,83.1,B,23.5,No,No,Bachelor's,Low,High,5.1,86.1,Average,Visual,High
940,78.3,71.2,81.6,72.8,74.7,69.9,74.8,C,13.4,No,Yes,Bachelor's,Low,Medium,8.6,88.0,Average,Auditory,High
941,74.8,78.3,70.1,84.7,80.2,80.9,78.2,C,20.5,No,Yes,PhD,Low,Medium,4.8,71.0,Average,Auditory,Low
942,78.8,74.9,78.3,76.4,77.6,85.2,78.5,C,9.2,Yes,No,Master's,Medium,Low,5.0,93.9,Excellent,Kinesthetic,High
943,91.2,87.9,93.0,81.6,90.8,85.5,88.3,B,16.2,Yes,Yes,Master's,High,High,7.1,96.3,Good,Reading/Writing,Low
944,60.2,69.3,74.3,71.3,74.3,68.8,69.7,D,2.0,Yes,Yes,Master's,Low,Medium,4.6,83.7,Good,Auditory,High
945,62.2,62.4,59.1,62.2,72.3,64.1,63.7,D,18.3,No,Yes,High School,Low,Medium,5.8,64.9,Excellent,Reading/Writing,Medium
946,90.4,88.6,78.1,83.7,90.8,88.5,86.7,B,23.4,No,Yes,Bachelor's,High,Medium,6.9,77.2,Poor,Kinesthetic,Medium
947,57.9,57.6,62.8,67.4,57.4,59.7,60.5,D,10.3,No,No,Bachelor's,High,High,7.2,70.5,Good,Auditory,High
948,73.8,84.1,75.8,76.5,87.2,75.7,78.8,C,14.4,Yes,No,Bachelor's,Low,Medium,6.3,78.3,Excellent,Visual,Low
949,75.7,84.0,73.6,85.2,74.8,88.6,80.3,B,28.2,No,Yes,PhD,High,Medium,8.2,72.1,Excellent,Visual,Medium
950,89.6,84.5,92.9,88.9,97.7,94.9,91.4,A,21.6,Yes,Yes,None,Medium,High,4.2,87.9,Average,Auditory,Medium
951,92.7,94.6,89.6,100,100,96.9,95.6,A,25.3,Yes,Yes,Bachelor's,Medium,High,8.0,94.6,Excellent,Visual,High
952,73.3,78.4,68.4,80.4,68.6,69.2,73.0,C,4.6,No,Yes,Bachelor's,High,High,6.0,96.7,Good,Auditory,Medium
953,94.6,98.4,87.0,86.7,97.3,96.7,93.5,A,26.8,No,No,Master's,High,High,7.3,76.8,Poor,Visual,Low
954,96.8,98.8,100,94.7,86.8,100,96.2,A,24.9,Yes,No,Bachelor's,Low,High,4.6,100.0,Poor,Kinesthetic,Medium
